Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2006-02-11 13:00:00.000 +0100,Mostly Cloudy,rain,0.2388888888888887,-3.816666666666668,0.92,13.524,354.0,5.5384,0.0,1018.96,Foggy starting overnight continuing until afternoon.
2006-02-11 14:00:00.000 +0100,Partly Cloudy,rain,0.1166666666666671,-4.6000000000000005,0.85,16.985500000000002,338.0,6.0697,0.0,1019.39,Foggy starting overnight continuing until afternoon.
2006-02-11 15:00:00.000 +0100,Clear,rain,1.1388888888888873,-3.327777777777777,0.78,16.9694,328.0,7.969500000000001,0.0,1019.68,Foggy starting overnight continuing until afternoon.
2006-02-11 16:00:00.000 +0100,Clear,rain,0.9888888888888896,-2.716666666666667,0.79,12.6385,323.0,7.728,0.0,1020.17,Foggy starting overnight continuing until afternoon.
2006-02-11 17:00:00.000 +0100,Clear,snow,-0.9722222222222222,-3.9166666666666665,0.88,8.1788,327.0,6.0697,0.0,1020.47,Foggy starting overnight continuing until afternoon.
2006-02-11 18:00:00.000 +0100,Clear,snow,-1.0166666666666655,-4.816666666666667,0.88,11.1734,309.0,6.0697,0.0,1021.05,Foggy starting overnight continuing until afternoon.
2006-02-11 19:00:00.000 +0100,Clear,snow,-1.1333333333333329,-4.083333333333334,0.91,8.1144,301.0,5.7316,0.0,1021.44,Foggy starting overnight continuing until afternoon.
2006-02-11 20:00:00.000 +0100,Clear,snow,-2.127777777777777,-2.127777777777777,0.95,3.5581,246.0,6.021400000000001,0.0,1021.56,Foggy starting overnight continuing until afternoon.
2006-02-11 21:00:00.000 +0100,Clear,snow,-2.2222222222222223,-6.222222222222222,0.92,10.996300000000002,263.0,6.021400000000001,0.0,1021.94,Foggy starting overnight continuing until afternoon.
2006-02-11 22:00:00.000 +0100,Clear,snow,-3.227777777777777,-6.027777777777779,0.91,6.7298,282.0,6.1341,0.0,1022.52,Foggy starting overnight continuing until afternoon.
2006-02-11 23:00:00.000 +0100,Clear,snow,-3.2888888888888896,-5.98888888888889,0.88,6.4561,314.0,9.7083,0.0,1022.38,Foggy starting overnight continuing until afternoon.
2006-02-12 00:00:00.000 +0100,Clear,snow,-4.261111111111112,-7.188888888888889,0.91,6.6332,310.0,9.7083,0.0,1022.67,Mostly cloudy starting overnight continuing until night.
2006-02-12 01:00:00.000 +0100,Partly Cloudy,snow,-3.394444444444444,-7.466666666666667,0.8,10.4167,298.0,14.4095,0.0,1022.97,Mostly cloudy starting overnight continuing until night.
2006-02-12 02:00:00.000 +0100,Overcast,snow,-4.349999999999999,-7.244444444444444,0.92,6.5366,334.0,9.6761,0.0,1023.39,Mostly cloudy starting overnight continuing until night.
2006-02-12 03:00:00.000 +0100,Overcast,snow,-3.7944444444444434,-6.683333333333334,0.92,6.7298,338.0,7.824600000000001,0.0,1023.18,Mostly cloudy starting overnight continuing until night.
2006-02-12 04:00:00.000 +0100,Partly Cloudy,snow,-4.661111111111111,-9.655555555555557,0.91,12.8961,328.0,6.1341,0.0,1023.32,Mostly cloudy starting overnight continuing until night.
2006-02-12 05:00:00.000 +0100,Overcast,snow,-3.816666666666668,-6.005555555555556,0.92,5.2003,313.0,6.0375000000000005,0.0,1023.83,Mostly cloudy starting overnight continuing until night.
2006-02-12 06:00:00.000 +0100,Overcast,snow,-3.816666666666668,-7.277777777777778,0.92,8.1949,270.0,6.118,0.0,1023.83,Mostly cloudy starting overnight continuing until night.
2006-02-12 07:00:00.000 +0100,Clear,snow,-2.922222222222223,-6.816666666666666,0.86,10.1108,265.0,4.524100000000001,0.0,1023.95,Mostly cloudy starting overnight continuing until night.
2006-02-12 08:00:00.000 +0100,Clear,snow,-2.822222222222221,-7.394444444444444,0.85,12.8156,270.0,6.295100000000001,0.0,1023.95,Mostly cloudy starting overnight continuing until night.
2006-02-12 09:00:00.000 +0100,Mostly Cloudy,snow,-2.2000000000000006,-7.26111111111111,0.88,15.778000000000002,280.0,9.982,0.0,1024.05,Mostly cloudy starting overnight continuing until night.
2006-02-12 10:00:00.000 +0100,Partly Cloudy,snow,-0.0944444444444453,-4.544444444444444,0.82,15.1823,297.0,9.4507,0.0,1023.91,Mostly cloudy starting overnight continuing until night.
2006-02-12 11:00:00.000 +0100,Mostly Cloudy,rain,0.1166666666666671,-4.727777777777779,0.81,17.71,310.0,11.2056,0.0,1023.59,Mostly cloudy starting overnight continuing until night.
2006-02-12 12:00:00.000 +0100,Mostly Cloudy,rain,1.183333333333335,-4.01111111111111,0.75,22.073100000000004,319.0,11.2056,0.0,1023.57,Mostly cloudy starting overnight continuing until night.
2006-02-12 13:00:00.000 +0100,Mostly Cloudy,rain,1.2555555555555544,-2.9444444444444446,0.74,15.568700000000002,291.0,11.0285,0.0,1023.28,Mostly cloudy starting overnight continuing until night.
2006-02-12 14:00:00.000 +0100,Overcast,rain,2.2666666666666657,-2.08888888888889,0.69,18.0481,301.0,11.27,0.0,1022.45,Mostly cloudy starting overnight continuing until night.
2006-02-12 15:00:00.000 +0100,Mostly Cloudy,rain,1.2277777777777783,-3.333333333333333,0.69,17.661700000000003,309.0,11.27,0.0,1022.16,Mostly cloudy starting overnight continuing until night.
2006-02-12 16:00:00.000 +0100,Overcast,rain,1.2166666666666657,-3.827777777777778,0.69,21.010500000000004,300.0,11.0285,0.0,1022.12,Mostly cloudy starting overnight continuing until night.
2006-02-12 17:00:00.000 +0100,Mostly Cloudy,rain,1.0611111111111091,-3.95,0.7,20.4792,299.0,9.9015,0.0,1022.17,Mostly cloudy starting overnight continuing until night.
2006-02-12 18:00:00.000 +0100,Overcast,snow,-0.0499999999999999,-3.9833333333333343,0.82,12.654600000000002,309.0,9.9015,0.0,1022.17,Mostly cloudy starting overnight continuing until night.
2006-02-12 19:00:00.000 +0100,Overcast,snow,-0.1555555555555562,-3.583333333333333,0.83,10.4006,309.0,11.0768,0.0,1022.47,Mostly cloudy starting overnight continuing until night.
2006-02-12 20:00:00.000 +0100,Overcast,snow,-1.1388888888888893,-5.050000000000001,0.87,11.5276,310.0,9.982,0.0,1022.26,Mostly cloudy starting overnight continuing until night.
2006-02-12 21:00:00.000 +0100,Overcast,snow,-0.6277777777777772,-4.388888888888888,0.8,11.3505,300.0,15.826300000000002,0.0,1022.29,Mostly cloudy starting overnight continuing until night.
2006-02-12 22:00:00.000 +0100,Mostly Cloudy,snow,-1.1055555555555547,-4.944444444444444,0.8,11.27,320.0,14.586600000000002,0.0,1022.49,Mostly cloudy starting overnight continuing until night.
2006-02-12 23:00:00.000 +0100,Mostly Cloudy,snow,-1.6944444444444449,-5.627777777777776,0.78,11.1734,318.0,15.826300000000002,0.0,1022.57,Mostly cloudy starting overnight continuing until night.
2006-02-13 00:00:00.000 +0100,Partly Cloudy,snow,-2.783333333333334,-6.944444444444445,0.78,11.1734,309.0,15.826300000000002,0.0,1022.77,Partly cloudy until night.
2006-02-13 01:00:00.000 +0100,Mostly Cloudy,snow,-3.6555555555555546,-3.6555555555555546,0.87,3.0429,231.0,6.6493,0.0,1023.68,Partly cloudy until night.
2006-02-13 02:00:00.000 +0100,Partly Cloudy,snow,-3.733333333333333,-8.094444444444443,0.81,11.2217,290.0,15.826300000000002,0.0,1022.85,Partly cloudy until night.
2006-02-13 03:00:00.000 +0100,Mostly Cloudy,snow,-4.238888888888888,-7.222222222222222,0.84,6.7781,281.0,15.826300000000002,0.0,1022.84,Partly cloudy until night.
2006-02-13 04:00:00.000 +0100,Mostly Cloudy,snow,-3.755555555555557,-7.922222222222223,0.84,10.4972,289.0,14.9569,0.0,1022.68,Partly cloudy until night.
2006-02-13 05:00:00.000 +0100,Mostly Cloudy,snow,-4.822222222222222,-8.472222222222221,0.92,8.2593,290.0,9.9015,0.0,1022.65,Partly cloudy until night.
2006-02-13 06:00:00.000 +0100,Partly Cloudy,snow,-3.822222222222221,-8.277777777777779,0.84,11.4793,308.0,9.9015,0.0,1022.46,Partly cloudy until night.
2006-02-13 07:00:00.000 +0100,Mostly Cloudy,snow,-4.966666666666667,-4.966666666666667,0.85,4.1699,295.0,9.821,0.0,1022.74,Partly cloudy until night.
2006-02-13 08:00:00.000 +0100,Mostly Cloudy,snow,-2.783333333333334,-6.544444444444445,0.85,9.7405,310.0,9.7566,0.0,1022.97,Partly cloudy until night.
2006-02-13 09:00:00.000 +0100,Partly Cloudy,snow,-2.2000000000000006,-7.5,0.81,17.0338,329.0,9.8049,0.0,1022.98,Partly cloudy until night.
2006-02-13 10:00:00.000 +0100,Partly Cloudy,snow,-1.655555555555556,-6.344444444444445,0.78,14.5222,333.0,10.5938,0.0,1023.19,Partly cloudy until night.
2006-02-13 11:00:00.000 +0100,Partly Cloudy,snow,-1.0388888888888894,-4.811111111111111,0.75,11.0446,339.0,11.2056,0.0,1023.37,Partly cloudy until night.
2006-02-13 12:00:00.000 +0100,Partly Cloudy,rain,0.1166666666666671,-3.3500000000000005,0.69,10.7709,349.0,10.0464,0.0,1023.16,Partly cloudy until night.
2006-02-13 13:00:00.000 +0100,Partly Cloudy,rain,1.0777777777777766,-1.9555555555555555,0.64,9.7727,343.0,10.4006,0.0,1022.94,Partly cloudy until night.
2006-02-13 14:00:00.000 +0100,Partly Cloudy,rain,1.1388888888888873,-2.2277777777777787,0.64,11.1895,338.0,11.27,0.0,1022.76,Partly cloudy until night.
2006-02-13 15:00:00.000 +0100,Partly Cloudy,rain,1.1388888888888873,-2.127777777777777,0.59,10.787,6.0,11.27,0.0,1022.75,Partly cloudy until night.
2006-02-13 16:00:00.000 +0100,Partly Cloudy,rain,0.255555555555556,-2.605555555555556,0.62,8.6135,25.0,11.4471,0.0,1022.99,Partly cloudy until night.
2006-02-13 17:00:00.000 +0100,Partly Cloudy,snow,-0.994444444444444,-0.994444444444444,0.74,2.4472,69.0,11.125100000000002,0.0,1022.84,Partly cloudy until night.
2006-02-13 18:00:00.000 +0100,Partly Cloudy,snow,-2.155555555555555,-2.155555555555555,0.8,2.7531000000000003,176.0,9.9015,0.0,1023.52,Partly cloudy until night.
2006-02-13 19:00:00.000 +0100,Partly Cloudy,snow,-2.816666666666667,-2.816666666666667,0.84,3.5098000000000003,189.0,9.8371,0.0,1024.01,Partly cloudy until night.
2006-02-13 20:00:00.000 +0100,Clear,snow,-2.827777777777777,-4.7,0.85,4.8461,208.0,6.118,0.0,1023.94,Partly cloudy until night.
2006-02-13 21:00:00.000 +0100,Partly Cloudy,snow,-3.75,-6.372222222222222,0.91,6.118,197.0,6.118,0.0,1024.23,Partly cloudy until night.
2006-02-13 22:00:00.000 +0100,Partly Cloudy,snow,-4.283333333333334,-6.783333333333334,0.91,5.699400000000001,212.0,6.166300000000001,0.0,1024.4,Partly cloudy until night.
2006-02-13 23:00:00.000 +0100,Mostly Cloudy,snow,-4.705555555555555,-7.594444444444445,0.91,6.391700000000001,217.0,6.118,0.0,1024.02,Partly cloudy until night.
2006-02-14 00:00:00.000 +0100,Mostly Cloudy,snow,-3.711111111111111,-3.711111111111111,0.88,3.5581,228.0,6.118,0.0,1024.12,Mostly cloudy until morning.
2006-02-14 01:00:00.000 +0100,Mostly Cloudy,snow,-2.4000000000000004,-4.444444444444445,0.95,5.313,228.0,3.719100000000001,0.0,1024.57,Mostly cloudy until morning.
2006-02-14 02:00:00.000 +0100,Overcast,snow,-3.733333333333333,-3.733333333333333,0.91,3.6225,250.0,6.0697,0.0,1023.62,Mostly cloudy until morning.
2006-02-14 03:00:00.000 +0100,Overcast,snow,-2.6888888888888887,-5.361111111111111,0.92,6.6332,245.0,6.0697,0.0,1023.12,Mostly cloudy until morning.
2006-02-14 04:00:00.000 +0100,Overcast,snow,-2.2666666666666657,-5.022222222222222,0.88,7.0035,260.0,6.295100000000001,0.0,1022.72,Mostly cloudy until morning.
2006-02-14 05:00:00.000 +0100,Clear,snow,-2.7111111111111104,-5.922222222222222,0.91,8.05,252.0,6.0697,0.0,1022.64,Mostly cloudy until morning.
2006-02-14 06:00:00.000 +0100,Clear,snow,-3.75,-3.75,0.92,3.22,229.0,5.9731000000000005,0.0,1022.72,Mostly cloudy until morning.
2006-02-14 07:00:00.000 +0100,Overcast,snow,-3.561111111111111,-3.561111111111111,0.92,4.1055,181.0,3.944500000000001,0.0,1023.02,Mostly cloudy until morning.
2006-02-14 08:00:00.000 +0100,Mostly Cloudy,snow,-2.177777777777779,-2.177777777777779,0.95,4.2665,189.0,3.5259,0.0,1023.23,Mostly cloudy until morning.
2006-02-14 09:00:00.000 +0100,Clear,snow,-1.0888888888888897,-4.044444444444445,0.88,8.1466,283.0,4.8461,0.0,1023.44,Mostly cloudy until morning.
2006-02-14 10:00:00.000 +0100,Overcast,rain,0.0999999999999998,-2.2777777777777786,0.82,7.0196000000000005,334.0,5.6833,0.0,1023.57,Mostly cloudy until morning.
2006-02-14 11:00:00.000 +0100,Partly Cloudy,rain,0.994444444444444,-0.4777777777777774,0.76,5.0715,335.0,7.905100000000001,0.0,1023.76,Mostly cloudy until morning.
2006-02-14 12:00:00.000 +0100,Overcast,rain,1.0888888888888897,1.0888888888888897,0.75,3.3488,354.0,7.969500000000001,0.0,1023.85,Mostly cloudy until morning.
2006-02-14 13:00:00.000 +0100,Partly Cloudy,rain,1.9722222222222203,1.9722222222222203,0.7,3.1717,328.0,10.8836,0.0,1023.86,Mostly cloudy until morning.
2006-02-14 14:00:00.000 +0100,Mostly Cloudy,rain,1.1555555555555546,1.1555555555555546,0.69,3.5420000000000007,337.0,11.0446,0.0,1023.65,Mostly cloudy until morning.
2006-02-14 15:00:00.000 +0100,Mostly Cloudy,rain,1.0833333333333348,1.0833333333333348,0.75,4.6368,5.0,11.0446,0.0,1023.73,Mostly cloudy until morning.
2006-02-14 16:00:00.000 +0100,Overcast,rain,0.2444444444444432,-2.2222222222222223,0.8,7.357700000000001,49.0,10.448900000000002,0.0,1023.81,Mostly cloudy until morning.
2006-02-14 17:00:00.000 +0100,Overcast,snow,-0.0277777777777781,-3.150000000000001,0.82,9.3541,100.0,6.0053,0.0,1023.95,Mostly cloudy until morning.
2006-02-14 18:00:00.000 +0100,Mostly Cloudy,snow,-0.1166666666666671,-0.1166666666666671,0.82,1.7710000000000004,124.0,6.0053,0.0,1024.25,Mostly cloudy until morning.
2006-02-14 19:00:00.000 +0100,Mostly Cloudy,snow,-0.0722222222222216,-2.372222222222222,0.85,6.7298,108.0,6.118,0.0,1024.42,Mostly cloudy until morning.
2006-02-14 20:00:00.000 +0100,Clear,snow,-1.2055555555555566,-1.2055555555555566,0.92,4.8139,138.0,5.957000000000001,0.0,1024.44,Mostly cloudy until morning.
2006-02-14 21:00:00.000 +0100,Mostly Cloudy,snow,-1.2277777777777783,-3.511111111111111,0.92,6.230700000000001,131.0,6.8747,0.0,1024.25,Mostly cloudy until morning.
2006-02-14 22:00:00.000 +0100,Mostly Cloudy,snow,-1.6166666666666667,-3.927777777777778,0.95,6.1502,129.0,4.508,0.0,1024.62,Mostly cloudy until morning.
2006-02-14 23:00:00.000 +0100,Mostly Cloudy,snow,-1.761111111111112,-4.15,0.92,6.295100000000001,139.0,3.9606,0.0,1024.63,Mostly cloudy until morning.
2006-02-15 00:00:00.000 +0100,Mostly Cloudy,snow,-2.244444444444444,-2.244444444444444,0.92,3.3488,152.0,3.9606,0.0,1024.64,Foggy starting overnight continuing until afternoon.
2006-02-15 01:00:00.000 +0100,Foggy,snow,-0.8944444444444442,-6.344444444444445,0.96,19.964,149.0,0.966,0.0,1013.57,Foggy starting overnight continuing until afternoon.
2006-02-15 02:00:00.000 +0100,Foggy,snow,-2.805555555555556,-4.694444444444445,0.96,4.8944,167.0,1.8837,0.0,1024.33,Foggy starting overnight continuing until afternoon.
2006-02-15 03:00:00.000 +0100,Foggy,snow,-2.85,-2.85,0.96,3.2844,169.0,0.1932,0.0,1023.82,Foggy starting overnight continuing until afternoon.
2006-02-15 04:00:00.000 +0100,Foggy,snow,-3.3222222222222224,-3.3222222222222224,0.96,3.2039,178.0,0.3381,0.0,1023.7,Foggy starting overnight continuing until afternoon.
2006-02-15 05:00:00.000 +0100,Foggy,snow,-3.822222222222221,-3.822222222222221,0.92,4.6690000000000005,149.0,0.161,0.0,1023.5,Foggy starting overnight continuing until afternoon.
2006-02-15 06:00:00.000 +0100,Foggy,snow,-4.861111111111111,-4.861111111111111,0.92,4.7656,123.0,0.161,0.0,1023.3,Foggy starting overnight continuing until afternoon.
2006-02-15 07:00:00.000 +0100,Foggy,snow,-4.888888888888889,-7.077777777777777,0.93,4.9266000000000005,145.0,0.1449,0.0,1023.46,Foggy starting overnight continuing until afternoon.
2006-02-15 08:00:00.000 +0100,Foggy,snow,-4.866666666666668,-8.422222222222222,0.92,7.969500000000001,131.0,0.161,0.0,1023.38,Foggy starting overnight continuing until afternoon.
2006-02-15 09:00:00.000 +0100,Foggy,snow,-3.827777777777778,-7.177777777777779,0.92,7.889000000000001,131.0,0.1771,0.0,1023.66,Foggy starting overnight continuing until afternoon.
2006-02-15 10:00:00.000 +0100,Foggy,snow,-2.805555555555556,-6.838888888888889,0.93,10.6743,130.0,0.1932,0.0,1023.55,Foggy starting overnight continuing until afternoon.
2006-02-15 11:00:00.000 +0100,Foggy,snow,-2.694444444444445,-6.822222222222223,0.99,11.1412,158.0,0.3381,0.0,1022.88,Foggy starting overnight continuing until afternoon.
2006-02-15 12:00:00.000 +0100,Foggy,snow,-2.066666666666666,-6.538888888888888,0.99,13.0732,140.0,0.805,0.0,1022.07,Foggy starting overnight continuing until afternoon.
2006-02-15 13:00:00.000 +0100,Foggy,snow,-0.9111111111111114,-5.105555555555556,0.92,12.9766,157.0,1.3685,0.0,1020.99,Foggy starting overnight continuing until afternoon.
2006-02-15 14:00:00.000 +0100,Foggy,snow,-0.8666666666666659,-5.355555555555556,0.98,14.457800000000002,149.0,2.9785000000000004,0.0,1019.93,Foggy starting overnight continuing until afternoon.
2006-02-15 15:00:00.000 +0100,Mostly Cloudy,snow,-0.8666666666666659,-5.116666666666667,0.98,13.2825,140.0,3.4615,0.0,1019.53,Foggy starting overnight continuing until afternoon.
2006-02-15 16:00:00.000 +0100,Mostly Cloudy,rain,0.2444444444444432,-3.9833333333333343,0.9,14.3934,139.0,4.0572,0.0,1018.44,Foggy starting overnight continuing until afternoon.
2006-02-15 17:00:00.000 +0100,Clear,snow,-0.9555555555555548,-5.466666666666667,0.99,14.457800000000002,131.0,3.4615,0.0,1017.55,Foggy starting overnight continuing until afternoon.
2006-02-15 18:00:00.000 +0100,Clear,snow,-0.0055555555555564,-4.294444444444445,0.92,14.441700000000004,131.0,4.83,0.0,1017.22,Foggy starting overnight continuing until afternoon.
2006-02-15 19:00:00.000 +0100,Clear,rain,0.0111111111111128,-4.405555555555555,0.86,15.101800000000004,139.0,7.728,0.0,1016.28,Foggy starting overnight continuing until afternoon.
2006-02-15 20:00:00.000 +0100,Overcast,snow,-0.0055555555555564,-4.833333333333333,0.85,17.4524,130.0,10.8192,0.0,1015.08,Foggy starting overnight continuing until afternoon.
2006-02-15 21:00:00.000 +0100,Overcast,snow,-0.0277777777777781,-4.861111111111111,0.85,17.4524,140.0,9.5956,0.0,1014.47,Foggy starting overnight continuing until afternoon.
2006-02-15 22:00:00.000 +0100,Overcast,rain,0.0999999999999998,-4.644444444444444,0.85,17.114300000000004,140.0,9.6922,0.0,1013.78,Foggy starting overnight continuing until afternoon.
2006-02-15 23:00:00.000 +0100,Overcast,rain,0.5111111111111121,-4.611111111111111,0.79,20.2055,150.0,9.5956,0.0,1012.89,Foggy starting overnight continuing until afternoon.
2006-02-16 00:00:00.000 +0100,Overcast,rain,0.0222222222222217,-4.766666666666666,0.86,17.243100000000002,149.0,5.8765,0.0,1012.13,Foggy starting overnight continuing until evening.
2006-02-16 01:00:00.000 +0100,Foggy,rain,3.111111111111112,-0.255555555555556,0.95,13.2503,176.0,2.9624,0.0,1002.68,Foggy starting overnight continuing until evening.
2006-02-16 02:00:00.000 +0100,Foggy,snow,-0.4888888888888883,-5.961111111111112,0.96,20.865600000000004,150.0,0.805,0.0,1010.01,Foggy starting overnight continuing until evening.
2006-02-16 03:00:00.000 +0100,Foggy,rain,0.0444444444444434,-5.183333333333333,0.96,20.125,159.0,1.2880000000000005,0.0,1008.63,Foggy starting overnight continuing until evening.
2006-02-16 04:00:00.000 +0100,Foggy,rain,0.127777777777776,-5.561111111111113,0.96,23.6509,151.0,1.8354,0.0,1007.41,Foggy starting overnight continuing until evening.
2006-02-16 05:00:00.000 +0100,Foggy,rain,1.1111111111111112,-4.58888888888889,0.93,26.1303,160.0,2.5277000000000003,0.0,1006.24,Foggy starting overnight continuing until evening.
2006-02-16 06:00:00.000 +0100,Overcast,rain,1.1111111111111112,-3.805555555555556,0.92,19.9157,169.0,3.4615,0.0,1005.66,Foggy starting overnight continuing until evening.
2006-02-16 07:00:00.000 +0100,Foggy,rain,1.0777777777777766,-3.466666666666666,0.93,17.388,161.0,2.7531000000000003,0.0,1005.6,Foggy starting overnight continuing until evening.
2006-02-16 08:00:00.000 +0100,Foggy,rain,1.183333333333335,-3.744444444444443,0.92,20.0767,160.0,2.9785000000000004,0.0,1004.82,Foggy starting overnight continuing until evening.
2006-02-16 09:00:00.000 +0100,Overcast,rain,1.183333333333335,-3.9555555555555566,0.92,21.6384,169.0,3.912300000000001,0.0,1004.05,Foggy starting overnight continuing until evening.
2006-02-16 10:00:00.000 +0100,Overcast,rain,1.3055555555555562,-3.694444444444444,0.93,20.8817,169.0,3.3488,0.0,1003.82,Foggy starting overnight continuing until evening.
2006-02-16 11:00:00.000 +0100,Foggy,rain,1.2666666666666673,-3.872222222222222,0.99,21.8638,160.0,2.5277000000000003,0.0,1003.02,Foggy starting overnight continuing until evening.
2006-02-16 12:00:00.000 +0100,Foggy,rain,2.3555555555555565,-2.666666666666667,0.92,23.3289,160.0,2.9785000000000004,0.0,1002.32,Foggy starting overnight continuing until evening.
2006-02-16 13:00:00.000 +0100,Foggy,rain,2.449999999999998,-2.3888888888888893,0.99,21.992600000000003,162.0,2.5599000000000003,0.0,1001.81,Foggy starting overnight continuing until evening.
2006-02-16 14:00:00.000 +0100,Foggy,rain,2.422222222222222,-2.594444444444445,0.99,23.4416,160.0,2.5277000000000003,0.0,1000.31,Foggy starting overnight continuing until evening.
2006-02-16 15:00:00.000 +0100,Foggy,rain,2.4000000000000004,-2.9444444444444446,1.0,26.2591,160.0,-2000.0,0.0,999.7,Foggy starting overnight continuing until evening.
2006-02-16 16:00:00.000 +0100,Foggy,rain,3.0333333333333337,-1.872222222222223,0.95,23.8924,161.0,2.4472,0.0,999.53,Foggy starting overnight continuing until evening.
2006-02-16 17:00:00.000 +0100,Foggy,rain,2.933333333333334,-1.744444444444445,0.96,21.702800000000003,169.0,2.5277000000000003,0.0,999.04,Foggy starting overnight continuing until evening.
2006-02-16 18:00:00.000 +0100,Foggy,rain,2.866666666666665,-1.6166666666666667,0.96,20.0606,170.0,2.5277000000000003,0.0,999.24,Foggy starting overnight continuing until evening.
2006-02-16 19:00:00.000 +0100,Foggy,rain,2.950000000000001,-0.6666666666666663,0.96,14.441700000000004,164.0,3.1878,0.0,999.44,Foggy starting overnight continuing until evening.
2006-02-16 20:00:00.000 +0100,Foggy,rain,2.894444444444445,-0.5722222222222229,0.96,13.5079,160.0,3.0429,0.0,999.36,Foggy starting overnight continuing until evening.
2006-02-16 21:00:00.000 +0100,Foggy,rain,2.894444444444445,-0.0222222222222217,0.92,10.7709,172.0,2.5760000000000005,0.0,999.77,Foggy starting overnight continuing until evening.
2006-02-16 22:00:00.000 +0100,Overcast,rain,3.405555555555557,0.1111111111111126,0.93,13.218100000000002,201.0,6.5849,0.0,1000.16,Foggy starting overnight continuing until evening.
2006-02-16 23:00:00.000 +0100,Foggy,rain,3.366666666666668,-0.0055555555555564,0.96,13.6045,201.0,0.6440000000000001,0.0,1000.01,Foggy starting overnight continuing until evening.
2006-02-17 00:00:00.000 +0100,Foggy,rain,2.8611111111111103,-0.0166666666666672,0.96,10.577700000000002,190.0,2.9302,0.0,1000.5,Foggy starting overnight continuing until morning.
2006-02-17 01:00:00.000 +0100,Mostly Cloudy,rain,0.916666666666666,-1.188888888888889,0.96,6.6332,191.0,14.3612,0.0,1007.22,Foggy starting overnight continuing until morning.
2006-02-17 02:00:00.000 +0100,Foggy,rain,3.255555555555555,1.7333333333333318,1.0,6.0053,179.0,1.8515,0.0,1000.9,Foggy starting overnight continuing until morning.
2006-02-17 03:00:00.000 +0100,Foggy,rain,3.722222222222224,0.9333333333333332,0.96,10.980200000000002,179.0,0.7728,0.0,1000.9,Foggy starting overnight continuing until morning.
2006-02-17 04:00:00.000 +0100,Foggy,rain,3.633333333333333,1.93888888888889,0.96,6.681500000000001,151.0,0.5635,0.0,1000.91,Foggy starting overnight continuing until morning.
2006-02-17 05:00:00.000 +0100,Foggy,rain,3.2333333333333334,0.3388888888888886,0.96,11.0124,151.0,0.161,0.0,1000.7,Foggy starting overnight continuing until morning.
2006-02-17 06:00:00.000 +0100,Foggy,rain,2.7722222222222235,-0.8722222222222223,0.96,14.3612,170.0,0.7728,0.0,1000.31,Foggy starting overnight continuing until morning.
2006-02-17 07:00:00.000 +0100,Foggy,rain,3.822222222222224,0.5555555555555556,0.93,13.5884,162.0,1.8998,0.0,1000.44,Foggy starting overnight continuing until morning.
2006-02-17 08:00:00.000 +0100,Overcast,rain,3.811111111111111,0.0166666666666672,1.0,16.8728,159.0,3.4293,0.0,1000.07,Foggy starting overnight continuing until morning.
2006-02-17 09:00:00.000 +0100,Mostly Cloudy,rain,4.927777777777776,1.288888888888889,1.0,17.661700000000003,159.0,4.781700000000001,0.0,999.36,Foggy starting overnight continuing until morning.
2006-02-17 10:00:00.000 +0100,Mostly Cloudy,rain,6.15,2.8999999999999995,0.93,17.0177,159.0,9.7566,0.0,998.95,Foggy starting overnight continuing until morning.
2006-02-17 11:00:00.000 +0100,Mostly Cloudy,rain,5.98888888888889,4.2444444444444445,0.93,8.2593,142.0,10.7709,0.0,998.86,Foggy starting overnight continuing until morning.
2006-02-17 12:00:00.000 +0100,Overcast,rain,7.105555555555555,4.844444444444444,0.93,11.8818,131.0,10.7709,0.0,998.29,Foggy starting overnight continuing until morning.
2006-02-17 13:00:00.000 +0100,Mostly Cloudy,rain,7.355555555555558,3.861111111111113,0.91,21.8638,276.0,5.699400000000001,0.0,997.85,Foggy starting overnight continuing until morning.
2006-02-17 14:00:00.000 +0100,Partly Cloudy,rain,7.211111111111109,4.827777777777777,0.93,12.7512,223.0,11.125100000000002,0.0,999.04,Foggy starting overnight continuing until morning.
2006-02-17 15:00:00.000 +0100,Mostly Cloudy,rain,7.611111111111112,3.733333333333333,0.89,26.7421,251.0,11.125100000000002,0.0,999.09,Foggy starting overnight continuing until morning.
2006-02-17 16:00:00.000 +0100,Partly Cloudy,rain,5.350000000000001,0.5444444444444427,0.85,29.833300000000005,297.0,11.0768,0.0,1001.27,Foggy starting overnight continuing until morning.
2006-02-17 17:00:00.000 +0100,Partly Cloudy,rain,4.022222222222223,1.15,0.89,11.6886,279.0,11.2056,0.0,1001.2,Foggy starting overnight continuing until morning.
2006-02-17 18:00:00.000 +0100,Mostly Cloudy,rain,2.4055555555555546,1.094444444444444,0.92,5.152000000000001,229.0,9.982,0.0,1003.16,Foggy starting overnight continuing until morning.
2006-02-17 19:00:00.000 +0100,Mostly Cloudy,rain,1.4222222222222234,-2.000000000000001,0.92,11.753,200.0,9.9015,0.0,1004.35,Foggy starting overnight continuing until morning.
2006-02-17 20:00:00.000 +0100,Mostly Cloudy,rain,1.2555555555555544,-1.5277777777777777,0.92,8.9677,176.0,9.9015,0.0,1004.87,Foggy starting overnight continuing until morning.
